2022-10-09 15:53:00.0,0.3041899501503917,2022-10-09 15:53:00.0,0.9177151111111111,2022-10-09 15:53:00.0,12,2022-10-09 15:53:00.0,100.0,2022-10-09 15:53:00.0,3540,2022-10-09 15:53:00.0,27108.0,2022-10-09 15:53:00.0,498.2983515684422
2022-10-09 15:53:06.0,0.27037378208324886,2022-10-09 15:53:06.0,5.629108,2022-10-09 15:53:06.0,12,2022-10-09 15:53:06.0,100.0,2022-10-09 15:53:06.0,3840,2022-10-09 15:53:06.0,27239.0,2022-10-09 15:53:06.0,504.4858301398616
2022-10-09 15:53:12.0,0.2444912067923632,2022-10-09 15:53:12.0,16.006141333333332,2022-10-09 15:53:12.0,12,2022-10-09 15:53:12.0,100.0,2022-10-09 15:53:12.0,4140,2022-10-09 15:53:12.0,27522.0,2022-10-09 15:53:12.0,491.31116828831546
2022-10-09 15:53:18.0,0.10183020174562574,2022-10-09 15:53:18.0,29.542175999999998,2022-10-09 15:53:18.0,12,2022-10-09 15:53:18.0,100.0,2022-10-09 15:53:18.0,4740,2022-10-09 15:53:18.0,27864.0,2022-10-09 15:53:18.0,493.4954013020761
2022-10-09 15:53:24.0,0.19483225345200475,2022-10-09 15:53:24.0,51.53215466666666,2022-10-09 15:53:24.0,12,2022-10-09 15:53:24.0,99.58447036807921,2022-10-09 15:53:24.0,5040,2022-10-09 15:53:24.0,28475.0,2022-10-09 15:53:24.0,500.74670429600553
2022-10-09 15:53:30.0,0.3438987747148328,2022-10-09 15:53:30.0,75.90313466666666,2022-10-09 15:53:30.0,12,2022-10-09 15:53:30.0,99.71109945408915,2022-10-09 15:53:30.0,5340,2022-10-09 15:53:30.0,2119.0,2022-10-09 15:53:30.0,503.30732552247946
2022-10-09 15:53:36.0,0.43482874497710167,2022-10-09 15:53:36.0,97.12116266666666,2022-10-09 15:53:36.0,6,2022-10-09 15:53:36.0,98.90615253364884,2022-10-09 15:53:36.0,6360,2022-10-09 15:53:36.0,2819.0,2022-10-09 15:53:36.0,519.3528002207444
2022-10-09 15:53:42.0,0.4182209101398895,2022-10-09 15:53:42.0,110.39999999999999,2022-10-09 15:53:42.0,6,2022-10-09 15:53:42.0,98.53707525919887,2022-10-09 15:53:42.0,6660,2022-10-09 15:53:42.0,3542.0,2022-10-09 15:53:42.0,535.5656114775843
2022-10-09 15:53:48.0,0.5955700478957768,2022-10-09 15:53:48.0,115.56,2022-10-09 15:53:48.0,6,2022-10-09 15:53:48.0,95.59454717704095,2022-10-09 15:53:48.0,7260,2022-10-09 15:53:48.0,4113.0,2022-10-09 15:53:48.0,584.1346539639701
2022-10-09 15:53:54.0,0.716653399545436,2022-10-09 15:53:54.0,118.12,2022-10-09 15:53:54.0,6,2022-10-09 15:53:54.0,93.14106325938789,2022-10-09 15:53:54.0,7560,2022-10-09 15:53:54.0,4879.0,2022-10-09 15:53:54.0,635.7511221355059
2022-10-09 15:54:00.0,0.69015973541932,2022-10-09 15:54:00.0,116.92,2022-10-09 15:54:00.0,6,2022-10-09 15:54:00.0,91.94639209459469,2022-10-09 15:54:00.0,7860,2022-10-09 15:54:00.0,5633.0,2022-10-09 15:54:00.0,681.5315317538084
2022-10-09 15:54:06.0,0.7048011032586526,2022-10-09 15:54:06.0,116.47999999999999,2022-10-09 15:54:06.0,6,2022-10-09 15:54:06.0,90.09676007137658,2022-10-09 15:54:06.0,8160,2022-10-09 15:54:06.0,6352.0,2022-10-09 15:54:06.0,729.5336495450787
2022-10-09 15:54:12.0,0.6329459320986888,2022-10-09 15:54:12.0,118.72,2022-10-09 15:54:12.0,6,2022-10-09 15:54:12.0,90.2393646385253,2022-10-09 15:54:12.0,8760,2022-10-09 15:54:12.0,7081.0,2022-10-09 15:54:12.0,701.4078496184603
2022-10-09 15:54:18.0,0.6867707905965341,2022-10-09 15:54:18.0,120.44,2022-10-09 15:54:18.0,6,2022-10-09 15:54:18.0,90.53695420335983,2022-10-09 15:54:18.0,9060,2022-10-09 15:54:18.0,7685.0,2022-10-09 15:54:18.0,670.6497142238063
2022-10-09 15:54:24.0,0.7295259011387369,2022-10-09 15:54:24.0,121.83999999999999,2022-10-09 15:54:24.0,6,2022-10-09 15:54:24.0,90.74222195898025,2022-10-09 15:54:24.0,9360,2022-10-09 15:54:24.0,8584.0,2022-10-09 15:54:24.0,642.7402720058251
2022-10-09 15:54:30.0,0.686786535636045,2022-10-09 15:54:30.0,118.91999999999999,2022-10-09 15:54:30.0,6,2022-10-09 15:54:30.0,91.37742447174466,2022-10-09 15:54:30.0,9660,2022-10-09 15:54:30.0,9210.0,2022-10-09 15:54:30.0,582.8385411837892
2022-10-09 15:54:36.0,0.698514270917222,2022-10-09 15:54:36.0,109.80000000000001,2022-10-09 15:54:36.0,6,2022-10-09 15:54:36.0,91.68000308676459,2022-10-09 15:54:36.0,10680,2022-10-09 15:54:36.0,9728.0,2022-10-09 15:54:36.0,561.6706903180509
2022-10-09 15:54:42.0,0.6200488573314806,2022-10-09 15:54:42.0,98.23999999999998,2022-10-09 15:54:42.0,6,2022-10-09 15:54:42.0,92.08542514679027,2022-10-09 15:54:42.0,11280,2022-10-09 15:54:42.0,10141.0,2022-10-09 15:54:42.0,544.0767684879424
2022-10-09 15:54:48.0,0.6407450094913778,2022-10-09 15:54:48.0,85.39999999999999,2022-10-09 15:54:48.0,6,2022-10-09 15:54:48.0,92.29777139129887,2022-10-09 15:54:48.0,11580,2022-10-09 15:54:48.0,10422.0,2022-10-09 15:54:48.0,529.0801744979196
