2021-06-06 22:36:09.0,1
2021-06-06 22:36:12.0,1
2021-06-06 22:36:15.0,1
2021-06-06 22:36:18.0,1
2021-06-06 22:36:21.0,1
2021-06-06 22:36:24.0,1
2021-06-06 22:36:27.0,1
2021-06-06 22:36:30.0,1
2021-06-06 22:36:33.0,1
2021-06-06 22:36:37.0,1
2021-06-06 22:36:40.0,1
2021-06-06 22:36:43.0,1
2021-06-06 22:36:46.0,1
2021-06-06 22:36:49.0,1
2021-06-06 22:36:52.0,1
2021-06-06 22:36:55.0,1
2021-06-06 22:36:58.0,1
2021-06-06 22:37:01.0,1
2021-06-06 22:37:04.0,1
2021-06-06 22:37:07.0,1
2021-06-06 22:37:10.0,1
2021-06-06 22:37:13.0,1
2021-06-06 22:37:16.0,1
2021-06-06 22:37:19.0,1
2021-06-06 22:37:22.0,1
2021-06-06 22:37:25.0,1
2021-06-06 22:37:28.0,1
2021-06-06 22:37:31.0,1
2021-06-06 22:37:34.0,1
2021-06-06 22:37:37.0,1
2021-06-06 22:37:40.0,1
2021-06-06 22:37:43.0,1
2021-06-06 22:37:46.0,1
2021-06-06 22:37:49.0,1
2021-06-06 22:37:52.0,1
2021-06-06 22:37:55.0,1
2021-06-06 22:37:58.0,1
2021-06-06 22:38:01.0,1
2021-06-06 22:38:04.0,1
2021-06-06 22:38:07.0,1
2021-06-06 22:38:10.0,1
2021-06-06 22:38:13.0,1
2021-06-06 22:38:16.0,1
2021-06-06 22:38:19.0,1
2021-06-06 22:38:22.0,1
2021-06-06 22:38:25.0,3
2021-06-06 22:38:28.0,3
2021-06-06 22:38:31.0,3
2021-06-06 22:38:34.0,3
2021-06-06 22:38:37.0,3
2021-06-06 22:38:40.0,8
2021-06-06 22:38:43.0,8
2021-06-06 22:38:46.0,8
2021-06-06 22:38:49.0,8
2021-06-06 22:38:52.0,8
2021-06-06 22:38:55.0,8
2021-06-06 22:38:58.0,8
2021-06-06 22:39:01.0,8
2021-06-06 22:39:04.0,8
2021-06-06 22:39:07.0,8
2021-06-06 22:39:10.0,8
2021-06-06 22:39:13.0,8
2021-06-06 22:39:16.0,8
2021-06-06 22:39:19.0,8
2021-06-06 22:39:22.0,8
2021-06-06 22:39:25.0,8
2021-06-06 22:39:28.0,8
2021-06-06 22:39:31.0,8
2021-06-06 22:39:34.0,8
2021-06-06 22:39:37.0,8
2021-06-06 22:39:40.0,8
2021-06-06 22:39:43.0,8
2021-06-06 22:39:46.0,8
2021-06-06 22:39:49.0,8
2021-06-06 22:39:52.0,8
2021-06-06 22:39:55.0,7
2021-06-06 22:39:58.0,7
2021-06-06 22:40:01.0,7
2021-06-06 22:40:04.0,7
2021-06-06 22:40:07.0,7
2021-06-06 22:40:10.0,7
2021-06-06 22:40:13.0,7
2021-06-06 22:40:16.0,7
2021-06-06 22:40:19.0,7
2021-06-06 22:40:22.0,7
2021-06-06 22:40:25.0,7
2021-06-06 22:40:28.0,7
2021-06-06 22:40:31.0,7
2021-06-06 22:40:34.0,7
2021-06-06 22:40:37.0,7
2021-06-06 22:40:40.0,7
2021-06-06 22:40:43.0,7
2021-06-06 22:40:46.0,7
2021-06-06 22:40:49.0,7
2021-06-06 22:40:52.0,7
2021-06-06 22:40:55.0,7
2021-06-06 22:40:59.0,7
2021-06-06 22:41:02.0,7
2021-06-06 22:41:05.0,7
2021-06-06 22:41:08.0,7
2021-06-06 22:41:11.0,7
2021-06-06 22:41:14.0,7
2021-06-06 22:41:17.0,7
2021-06-06 22:41:20.0,7
2021-06-06 22:41:23.0,7
2021-06-06 22:41:26.0,7
2021-06-06 22:41:29.0,7
2021-06-06 22:41:32.0,7
2021-06-06 22:41:35.0,7
2021-06-06 22:41:38.0,7
2021-06-06 22:41:41.0,7
2021-06-06 22:41:44.0,7
2021-06-06 22:41:47.0,7
2021-06-06 22:41:50.0,7
2021-06-06 22:41:53.0,7
2021-06-06 22:41:56.0,7
2021-06-06 22:41:59.0,7
2021-06-06 22:42:02.0,7
2021-06-06 22:42:05.0,7
2021-06-06 22:42:08.0,7
2021-06-06 22:42:11.0,7
2021-06-06 22:42:14.0,7
2021-06-06 22:42:17.0,7
2021-06-06 22:42:20.0,7
2021-06-06 22:42:23.0,7
2021-06-06 22:42:26.0,7
2021-06-06 22:42:29.0,7
2021-06-06 22:42:32.0,7
2021-06-06 22:42:35.0,7
2021-06-06 22:42:38.0,7
2021-06-06 22:42:41.0,7
2021-06-06 22:42:44.0,7
2021-06-06 22:42:47.0,7
2021-06-06 22:42:50.0,7
2021-06-06 22:42:53.0,7
2021-06-06 22:42:56.0,7
2021-06-06 22:42:59.0,7
2021-06-06 22:43:02.0,7
2021-06-06 22:43:05.0,7
2021-06-06 22:43:08.0,7
2021-06-06 22:43:11.0,7
2021-06-06 22:43:14.0,7
2021-06-06 22:43:17.0,7
2021-06-06 22:43:20.0,7
2021-06-06 22:43:23.0,7
2021-06-06 22:43:26.0,5
2021-06-06 22:43:29.0,5
2021-06-06 22:43:32.0,5
2021-06-06 22:43:35.0,5
2021-06-06 22:43:38.0,5
2021-06-06 22:43:41.0,5
2021-06-06 22:43:44.0,5
2021-06-06 22:43:47.0,5
2021-06-06 22:43:50.0,5
2021-06-06 22:43:53.0,5
2021-06-06 22:43:56.0,5
2021-06-06 22:43:59.0,5
2021-06-06 22:44:02.0,5
2021-06-06 22:44:05.0,5
2021-06-06 22:44:08.0,5
2021-06-06 22:44:11.0,4
2021-06-06 22:44:14.0,4
2021-06-06 22:44:17.0,4
2021-06-06 22:44:20.0,4
2021-06-06 22:44:23.0,4
2021-06-06 22:44:26.0,4
2021-06-06 22:44:29.0,4
2021-06-06 22:44:32.0,4
2021-06-06 22:44:35.0,4
2021-06-06 22:44:38.0,4
2021-06-06 22:44:41.0,4
2021-06-06 22:44:44.0,4
2021-06-06 22:44:47.0,4
2021-06-06 22:44:50.0,4
2021-06-06 22:44:53.0,4
2021-06-06 22:44:56.0,4
2021-06-06 22:44:59.0,4
2021-06-06 22:45:02.0,4
2021-06-06 22:45:05.0,4
2021-06-06 22:45:08.0,4
2021-06-06 22:45:11.0,4
2021-06-06 22:45:14.0,4
2021-06-06 22:45:17.0,4
2021-06-06 22:45:20.0,4
2021-06-06 22:45:23.0,4
2021-06-06 22:45:26.0,4
2021-06-06 22:45:29.0,4
2021-06-06 22:45:32.0,4
2021-06-06 22:45:35.0,4
2021-06-06 22:45:38.0,4
2021-06-06 22:45:41.0,4
2021-06-06 22:45:44.0,4
2021-06-06 22:45:47.0,4
2021-06-06 22:45:50.0,4
2021-06-06 22:45:54.0,4
2021-06-06 22:45:57.0,4
2021-06-06 22:46:00.0,4
2021-06-06 22:46:03.0,4
2021-06-06 22:46:06.0,4
2021-06-06 22:46:09.0,4
2021-06-06 22:46:12.0,4
2021-06-06 22:46:15.0,4
2021-06-06 22:46:18.0,4
2021-06-06 22:46:21.0,4
2021-06-06 22:46:24.0,4
2021-06-06 22:46:27.0,4
2021-06-06 22:46:30.0,4
2021-06-06 22:46:33.0,4
2021-06-06 22:46:36.0,4
2021-06-06 22:46:39.0,4
2021-06-06 22:46:42.0,4
2021-06-06 22:46:45.0,4
2021-06-06 22:46:48.0,4
2021-06-06 22:46:51.0,4
2021-06-06 22:46:54.0,4
2021-06-06 22:46:57.0,4
2021-06-06 22:47:00.0,4
2021-06-06 22:47:03.0,4
2021-06-06 22:47:06.0,4
2021-06-06 22:47:09.0,4
2021-06-06 22:47:12.0,4
2021-06-06 22:47:15.0,4
2021-06-06 22:47:18.0,4
2021-06-06 22:47:21.0,4
2021-06-06 22:47:24.0,4
2021-06-06 22:47:27.0,4
2021-06-06 22:47:30.0,4
2021-06-06 22:47:33.0,4
2021-06-06 22:47:36.0,4
2021-06-06 22:47:39.0,4
2021-06-06 22:47:42.0,4
2021-06-06 22:47:45.0,4
2021-06-06 22:47:48.0,4
2021-06-06 22:47:51.0,4
2021-06-06 22:47:54.0,4
2021-06-06 22:47:57.0,4
2021-06-06 22:48:00.0,4
2021-06-06 22:48:03.0,4
2021-06-06 22:48:06.0,4
2021-06-06 22:48:09.0,4
2021-06-06 22:48:12.0,4
2021-06-06 22:48:15.0,4
2021-06-06 22:48:18.0,4
2021-06-06 22:48:21.0,4
2021-06-06 22:48:24.0,4
2021-06-06 22:48:27.0,4
2021-06-06 22:48:30.0,4
2021-06-06 22:48:33.0,4
2021-06-06 22:48:36.0,4
2021-06-06 22:48:39.0,4
2021-06-06 22:48:42.0,4
2021-06-06 22:48:45.0,4
2021-06-06 22:48:48.0,4
2021-06-06 22:48:51.0,4
2021-06-06 22:48:54.0,4
2021-06-06 22:48:57.0,2
2021-06-06 22:49:00.0,2
2021-06-06 22:49:03.0,2
2021-06-06 22:49:06.0,2
2021-06-06 22:49:09.0,2
2021-06-06 22:49:12.0,2
2021-06-06 22:49:15.0,2
2021-06-06 22:49:18.0,2
2021-06-06 22:49:21.0,2
2021-06-06 22:49:24.0,2
2021-06-06 22:49:27.0,2
2021-06-06 22:49:30.0,2
2021-06-06 22:49:33.0,2
2021-06-06 22:49:36.0,2
2021-06-06 22:49:39.0,2
2021-06-06 22:49:42.0,2
2021-06-06 22:49:45.0,2
2021-06-06 22:49:48.0,2
2021-06-06 22:49:51.0,2
2021-06-06 22:49:54.0,2
2021-06-06 22:49:57.0,2
2021-06-06 22:50:00.0,2
2021-06-06 22:50:03.0,2
2021-06-06 22:50:06.0,2
2021-06-06 22:50:09.0,2
2021-06-06 22:50:12.0,2
2021-06-06 22:50:15.0,2
2021-06-06 22:50:18.0,2
2021-06-06 22:50:21.0,2
2021-06-06 22:50:24.0,2
2021-06-06 22:50:27.0,2
2021-06-06 22:50:30.0,2
