2022-10-05 17:05:06.0,0.003068579133128378,2022-10-05 17:05:06.0,0.24332933333333334,2022-10-05 17:05:06.0,1,2022-10-05 17:05:06.0,100.0,2022-10-05 17:05:06.0,3600,2022-10-05 17:05:06.0,7.0,2022-10-05 17:05:06.0,623.676369
2022-10-05 17:05:12.0,0.0037991206286598473,2022-10-05 17:05:12.0,3.4064346666666667,2022-10-05 17:05:12.0,1,2022-10-05 17:05:12.0,100.0,2022-10-05 17:05:12.0,3600,2022-10-05 17:05:12.0,94.0,2022-10-05 17:05:12.0,520.0113326374999
2022-10-05 17:05:18.0,0.21256679928866384,2022-10-05 17:05:18.0,7.441368,2022-10-05 17:05:18.0,1,2022-10-05 17:05:18.0,84.48275862068965,2022-10-05 17:05:18.0,3600,2022-10-05 17:05:18.0,198.0,2022-10-05 17:05:18.0,710.1384381954024
2022-10-05 17:05:24.0,0.30509541436223486,2022-10-05 17:05:24.0,11.639472000000001,2022-10-05 17:05:24.0,1,2022-10-05 17:05:24.0,56.390977443609025,2022-10-05 17:05:24.0,3600,2022-10-05 17:05:24.0,299.0,2022-10-05 17:05:24.0,934.2391733345866
2022-10-05 17:05:30.0,0.5338332827235831,2022-10-05 17:05:30.0,16.86797333333333,2022-10-05 17:05:30.0,1,2022-10-05 17:05:30.0,33.25942350332594,2022-10-05 17:05:30.0,3600,2022-10-05 17:05:30.0,502.0,2022-10-05 17:05:30.0,1427.345440009598
2022-10-05 17:05:36.0,0.6568603074537235,2022-10-05 17:05:36.0,20.759999999999998,2022-10-05 17:05:36.0,1,2022-10-05 17:05:36.0,27.322404371584692,2022-10-05 17:05:36.0,4320,2022-10-05 17:05:36.0,613.0,2022-10-05 17:05:36.0,1662.7586705474068
2022-10-05 17:05:42.0,0.5519754630344381,2022-10-05 17:05:42.0,21.0,2022-10-05 17:05:42.0,1,2022-10-05 17:05:42.0,23.076923076923077,2022-10-05 17:05:42.0,4320,2022-10-05 17:05:42.0,723.0,2022-10-05 17:05:42.0,2284.547156537815
2022-10-05 17:05:48.0,0.9969654010903426,2022-10-05 17:05:48.0,20.959999999999997,2022-10-05 17:05:48.0,1,2022-10-05 17:05:48.0,20.21563342318059,2022-10-05 17:05:48.0,4320,2022-10-05 17:05:48.0,823.0,2022-10-05 17:05:48.0,2725.0693148529417
2022-10-05 17:05:54.0,0.9969654010903427,2022-10-05 17:05:54.0,21.2,2022-10-05 17:05:54.0,1,2022-10-05 17:05:54.0,17.793594306049823,2022-10-05 17:05:54.0,4320,2022-10-05 17:05:54.0,932.0,2022-10-05 17:05:54.0,3194.6284347634864
2022-10-05 17:06:00.0,0.9948561027084066,2022-10-05 17:06:00.0,21.36,2022-10-05 17:06:00.0,1,2022-10-05 17:06:00.0,14.218009478672982,2022-10-05 17:06:00.0,4320,2022-10-05 17:06:00.0,1147.0,2022-10-05 17:06:00.0,4015.9766366007925
