2021-06-02 23:48:33.0;9.114058516868223E-4;0.0;1;100
2021-06-02 23:48:36.0;9.082073509063053E-4;0.0;1;100
2021-06-02 23:48:39.0;9.082073509063053E-4;0.0;1;100
2021-06-02 23:48:42.0;9.082073509063053E-4;0.0;1;100
2021-06-02 23:48:45.0;4.96808888864406E-4;0.0;1;100
2021-06-02 23:48:48.0;6.1725471199359E-4;0.0;1;100
2021-06-02 23:48:51.0;5.569313619507382E-4;0.0;1;100
2021-06-02 23:48:54.0;4.964071349513667E-4;0.0;1;100
2021-06-02 23:48:57.0;9.229185588855179E-4;0.0;1;100
2021-06-02 23:49:00.0;9.229185588855179E-4;0.0;1;100
2021-06-02 23:49:03.0;9.364322331974342E-4;0.0;1;100
2021-06-02 23:49:06.0;0.0010933960551736894;0.0;1;100
2021-06-02 23:49:09.0;0.0010933960551736894;0.4666666666666667;1;100.0
2021-06-02 23:49:12.0;0.0010933960551736894;0.4666666666666667;1;100.0
2021-06-02 23:49:15.0;0.0012670213443313671;0.4666666666666667;1;100.0
2021-06-02 23:49:18.0;9.948792375839269E-4;0.4666666666666667;1;100.0
2021-06-02 23:49:21.0;9.10101431633221E-4;0.4666666666666667;1;100.0
2021-06-02 23:49:24.0;8.250702214136495E-4;2.6;1;100.0
2021-06-02 23:49:27.0;0.03478500473314859;2.6;1;100.0
2021-06-02 23:49:30.0;0.0638349108178295;2.6;1;100.0
2021-06-02 23:49:33.0;0.0638349108178295;2.6;1;100.0
2021-06-02 23:49:36.0;0.0638349108178295;2.6;1;100.0
2021-06-02 23:49:39.0;0.04762155274688767;5.2;1;100.0
2021-06-02 23:49:42.0;0.04334603227566682;5.2;1;100.0
2021-06-02 23:49:45.0;0.12255700906509417;5.2;1;100.0
2021-06-02 23:49:48.0;0.1799914393734774;5.2;1;100.0
2021-06-02 23:49:51.0;0.1799914393734774;5.2;1;100.0
2021-06-02 23:49:54.0;0.1799914393734774;7.1333333333333355;1;100.0
2021-06-02 23:49:57.0;0.22276618866994893;7.133333333333334;1;100.0
2021-06-02 23:50:00.0;0.22276618866994893;7.133333333333334;1;100.0
2021-06-02 23:50:03.0;0.22276618866994893;7.133333333333334;1;100.0
2021-06-02 23:50:06.0;0.2240718854749186;7.133333333333334;1;100.0
2021-06-02 23:50:09.0;0.20980751064024167;9.133333333333333;1;100.0
2021-06-02 23:50:12.0;0.1910742532320864;9.133333333333335;1;100.0
2021-06-02 23:50:15.0;0.35830045317222037;9.133333333333333;1;100.0
2021-06-02 23:50:18.0;0.35830045317222037;9.133333333333333;1;100.0
2021-06-02 23:50:21.0;0.35830045317222037;9.133333333333333;1;100.0
2021-06-02 23:50:24.0;0.4133925541561716;11.133333333333335;1;100.0
2021-06-02 23:50:27.0;0.4615786342188551;11.133333333333333;1;100.0
2021-06-02 23:50:30.0;0.4615786342188551;11.133333333333333;1;100.0
2021-06-02 23:50:33.0;0.4615786342188551;11.133333333333333;1;100.0
2021-06-02 23:50:36.0;0.47579366380343296;11.787693333333333;4;100.0
2021-06-02 23:50:39.0;0.5125668707430671;7.387042222222222;4;100.0
2021-06-02 23:50:42.0;0.4919762069898968;9.075324444444444;4;99.07780640105956
2021-06-02 23:50:45.0;0.48841973669456534;9.543702222222223;4;98.94011405063019
2021-06-02 23:50:48.0;0.2638983658702405;10.012235555555556;4;98.80674758401418
2021-06-02 23:50:51.0;0.26869029928446597;12.037224444444444;4;98.75017808635619
2021-06-02 23:50:54.0;0.2648236216218847;12.339400000000001;4;98.79549460749418
2021-06-02 23:50:57.0;0.29124729779010244;14.126688888888888;4;99.36128921101256
