2022-09-29 17:00:42.0,0.005116095814977946,2022-09-29 17:00:42.0,0.8535333333333334,2022-09-29 17:00:42.0,1,2022-09-29 17:00:42.0,100.0,2022-09-29 17:00:42.0,2160,2022-09-29 17:00:42.0,25.0,2022-09-29 17:00:42.0,471.3637166666667
2022-09-29 17:00:48.0,0.1858422327983981,2022-09-29 17:00:48.0,4.19136,2022-09-29 17:00:48.0,1,2022-09-29 17:00:48.0,100.0,2022-09-29 17:00:48.0,2160,2022-09-29 17:00:48.0,118.0,2022-09-29 17:00:48.0,538.7377573461538
2022-09-29 17:00:54.0,0.1858422327983981,2022-09-29 17:00:54.0,8.146944,2022-09-29 17:00:54.0,1,2022-09-29 17:00:55.0,80.92783505154638,2022-09-29 17:00:55.0,2160,2022-09-29 17:00:54.0,221.0,2022-09-29 17:00:55.0,719.7709897938144
2022-09-29 17:01:01.0,0.38720346033499,2022-09-29 17:01:01.0,11.844893333333333,2022-09-29 17:01:01.0,1,2022-09-29 17:01:01.0,56.22775800711744,2022-09-29 17:01:01.0,2160,2022-09-29 17:01:01.0,310.0,2022-09-29 17:01:01.0,995.7195880355873
2022-09-29 17:01:07.0,0.28311886793627417,2022-09-29 17:01:07.0,16.453632000000002,2022-09-29 17:01:07.0,1,2022-09-29 17:01:07.0,42.473118279569896,2022-09-29 17:01:07.0,2160,2022-09-29 17:01:07.0,416.0,2022-09-29 17:01:07.0,1250.0448139784949
2022-09-29 17:01:13.0,0.5178588353377097,2022-09-29 17:01:13.0,20.52,2022-09-29 17:01:13.0,1,2022-09-29 17:01:13.0,28.014184397163117,2022-09-29 17:01:13.0,2880,2022-09-29 17:01:13.0,631.0,2022-09-29 17:01:13.0,1760.8438232646508
2022-09-29 17:01:19.0,0.9970392797925258,2022-09-29 17:01:19.0,19.92,2022-09-29 17:01:19.0,1,2022-09-29 17:01:19.0,24.382716049382722,2022-09-29 17:01:19.0,2880,2022-09-29 17:01:19.0,719.0,2022-09-29 17:01:19.0,2383.7181036863094
2022-09-29 17:01:25.0,0.800539455066749,2022-09-29 17:01:25.0,21.8,2022-09-29 17:01:25.0,1,2022-09-29 17:01:25.0,20.439844760672703,2022-09-29 17:01:25.0,2880,2022-09-29 17:01:25.0,855.0,2022-09-29 17:01:25.0,2850.247730321138
2022-09-29 17:01:31.0,0.9977483373694767,2022-09-29 17:01:31.0,21.8,2022-09-29 17:01:31.0,1,2022-09-29 17:01:31.0,18.244803695150118,2022-09-29 17:01:31.0,2880,2022-09-29 17:01:31.0,961.0,2022-09-29 17:01:31.0,3230.34154629757
2022-09-29 17:01:37.0,0.9979986877794884,2022-09-29 17:01:37.0,21.759999999999998,2022-09-29 17:01:37.0,1,2022-09-29 17:01:37.0,16.288659793814432,2022-09-29 17:01:37.0,2880,2022-09-29 17:01:37.0,1069.0,2022-09-29 17:01:37.0,3699.428791885482
